# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
LowR9EEPhi_13TeVsmear         0.0002006     1.626e-08     3.056e-08    
LowR9EERho_13TeVsmear         5.041e-05     1.626e-08     3.056e-08    
MaterialCentral_scale         0.0004056     0.03961     1.528e-08    
MaterialForward_scale         8.238e-05     0.03801     1.443e-08    
FNUFEE_scale                  0.000147     0.03801     1.783e-08    
FNUFEB_scale                  1.173e-05     0.03991     8.489e-09    
ShowerShapeHighR9EE_scale     0.0001355     0.03801     1.783e-08    
ShowerShapeHighR9EB_scale     7.9e-05     0.05019     2.207e-08    
ShowerShapeLowR9EE_scale      5.041e-05     1.626e-08     3.056e-08    
ShowerShapeLowR9EB_scale      9.102e-05     0.009744     1.698e-08    

diphotonCat=7
proc=zh
HighR9EB_13TeVscale           0.0008028     0.03957     3.531e-08    
HighR9EE_13TeVscale           0.0001384     0.01617     3.826e-08    
LowR9EB_13TeVscale            0.0007607     0.01498     0.006224    
LowR9EE_13TeVscale            0.0002214     7.085e-09     5.532e-08    
HighR9EBPhi_13TeVsmear        0.0003579     0.04867     9.064e-08    
HighR9EBRho_13TeVsmear        0.0001142     0.003827     3.767e-08    
HighR9EEPhi_13TeVsmear        0.0003331     0.03557     4.767e-08    
HighR9EERho_13TeVsmear        0.000164     1.121e-08     4.767e-08    
LowR9EBPhi_13TeVsmear         0.0001021     0.06246     0.000207    
LowR9EBRho_13TeVsmear         0.0001508     1.022e-08     6.651e-08    
LowR9EEPhi_13TeVsmear         0.0002444     1.834e-09     4.591e-08    
LowR9EERho_13TeVsmear         0.0001726     1.092e-08     6.592e-08    
MaterialCentral_scale         0.0003526     0.02841     0.006224    
MaterialForward_scale         0.0002722     0.001206     0.006224    
FNUFEE_scale                  0.0002137     0.008962     0.006224    
FNUFEB_scale                  0.0002059     0.02669     0.006224    
ShowerShapeHighR9EE_scale     0.0001474     5.959e-09     3.826e-08    
ShowerShapeHighR9EB_scale     0.0002143     0.02589     4.002e-08    
ShowerShapeLowR9EE_scale      0.0002275     0.003471     0.006224    
ShowerShapeLowR9EB_scale      0.0001424     1.022e-08     6.651e-08    

diphotonCat=7
proc=tth
HighR9EB_13TeVscale           0.0008819     0.02453     0.0006767    
HighR9EE_13TeVscale           4.546e-05     0.001172     0.000215    
LowR9EB_13TeVscale            0.0006772     0.0115     0.0006151    
LowR9EE_13TeVscale            1.967e-05     0.0004413     8.846e-05    
HighR9EBPhi_13TeVsmear        1.434e-05     0.0543     0.0007071    
HighR9EBRho_13TeVsmear        2.672e-05     0.003143     0.0001596    
HighR9EEPhi_13TeVsmear        5.845e-05     0.007058     9.358e-05    
HighR9EERho_13TeVsmear        3.502e-05     0.001272     0.0001281    
LowR9EBPhi_13TeVsmear         4.067e-05     0.018     0.0001337    
LowR9EBRho_13TeVsmear         1.613e-05     0.0005192     1.01e-06    
LowR9EEPhi_13TeVsmear         4.622e-06     0.0007338     5.673e-05    
LowR9EERho_13TeVsmear         1.328e-05     0.0002637     1.016e-06    
MaterialCentral_scale         0.0004147     0.005292     0.000146    
MaterialForward_scale         9.155e-05     0.001607     0.0002622    
FNUFEE_scale                  4.671e-05     0.002498     0.0002194    
FNUFEB_scale                  0.0003381     0.01097     0.0003774    
ShowerShapeHighR9EE_scale     3.439e-05     0.002085     0.0001642    
ShowerShapeHighR9EB_scale     0.0001728     0.003196     6.523e-05    
ShowerShapeLowR9EE_scale      2.117e-05     0.0005114     5.215e-06    
ShowerShapeLowR9EB_scale      4.151e-05     0.001278     9.444e-05    


diphotonCat=8
proc=ggh
HighR9EB_13TeVscale           0.0008021     0.08264     3.726e-09    
HighR9EE_13TeVscale           0.0004285     0     0    
LowR9EB_13TeVscale            0.0008484     8.308e-10     1.863e-09    
LowR9EE_13TeVscale            0.0004285     0     0    
HighR9EBPhi_13TeVsmear        4.836e-05     0.1653     7.452e-09    
HighR9EBRho_13TeVsmear        0.0004285     0     0    
HighR9EEPhi_13TeVsmear        0.0004285     0     0    
HighR9EERho_13TeVsmear        0.0004285     0     0    
LowR9EBPhi_13TeVsmear         0.0004048     0     0    
LowR9EBRho_13TeVsmear         0.0004285     0     0    
LowR9EEPhi_13TeVsmear         0.001626     0.152     1.49e-08    
LowR9EERho_13TeVsmear         0.0004285     0     0    
MaterialCentral_scale         0.0004285     0     0    
MaterialForward_scale         0.0003347     8.308e-10     1.863e-09    
FNUFEE_scale                  0.0004285     0     0    
FNUFEB_scale                  0.0004285     0     0    
ShowerShapeHighR9EE_scale     0.0004285     0     0    
ShowerShapeHighR9EB_scale     0.0004285     0     0    
ShowerShapeLowR9EE_scale      0.0004285     0     0    
ShowerShapeLowR9EB_scale      0.0004285     0     0    

diphotonCat=8
proc=vbf
HighR9EB_13TeVscale           0.0005917     0     0    
HighR9EE_13TeVscale           0.0007736     0     0    
LowR9EB_13TeVscale            0.001099     0     9.114e-09    
LowR9EE_13TeVscale            0.001281     0     0    
HighR9EBPhi_13TeVsmear        0.0006838     0     0    
HighR9EBRho_13TeVsmear        0.001281     0     0    
HighR9EEPhi_13TeVsmear        0.002186     0     0    
HighR9EERho_13TeVsmear        0.001761     0     0    
LowR9EBPhi_13TeVsmear         0.001553     0     1.823e-08    
LowR9EBRho_13TeVsmear         0.001281     0     0    
LowR9EEPhi_13TeVsmear         0.001281     0     0    
LowR9EERho_13TeVsmear         0.001281     0     0    
MaterialCentral_scale         0.001443     0     0    
MaterialForward_scale         0.0007736     0     0    
FNUFEE_scale                  0.001761     0     0    
FNUFEB_scale                  0.001761     0     0    
ShowerShapeHighR9EE_scale     0.001761     0     0    
ShowerShapeHighR9EB_scale     0.001281     0     0    
ShowerShapeLowR9EE_scale      0.001281     0     0    
ShowerShapeLowR9EB_scale      0.001281     0     0    

diphotonCat=8
proc=wh
HighR9EB_13TeVscale           0.000401     0.02517     7.841e-08    
HighR9EE_13TeVscale           0.000384     0.0192     1.079e-07    
LowR9EB_13TeVscale            0.0004887     0.05583     1.056e-07    
LowR9EE_13TeVscale            0.0004418     0.01908     1.092e-07    
HighR9EBPhi_13TeVsmear        0.0008256     0.06137     7.783e-08    
HighR9EBRho_13TeVsmear        0.0004287     1.682e-08     1.173e-07    
HighR9EEPhi_13TeVsmear        0.0001208     0.08799     1.069e-07    
HighR9EERho_13TeVsmear        0.000462     1.682e-08     1.173e-07    
LowR9EBPhi_13TeVsmear         9.666e-05     0.01051     8.829e-08    
LowR9EBRho_13TeVsmear         0.0004606     1.812e-08     1.162e-07    
LowR9EEPhi_13TeVsmear         0.0003794     0.0567     1.205e-07    
LowR9EERho_13TeVsmear         0.0004599     0.002223     1.22e-07    
MaterialCentral_scale         0.0003926     0.03848     8.408e-08    
MaterialForward_scale         0.0004177     0.0311     8.684e-08    
FNUFEE_scale                  0.0004076     0.02453     9.279e-08    
FNUFEB_scale                  0.0004133     0.02567     1.027e-07    
ShowerShapeHighR9EE_scale     0.0003772     0.0184     1.08e-07    
ShowerShapeHighR9EB_scale     0.0004396     1.682e-08     1.173e-07    
ShowerShapeLowR9EE_scale      0.0004418     0.01908     1.092e-07    
ShowerShapeLowR9EB_scale      0.0004297     1.747e-08     1.167e-07    

diphotonCat=8
proc=zh
HighR9EB_13TeVscale           0.000737     0.05612     1.562e-08    
HighR9EE_13TeVscale           0.0002697     8.908e-09     9.37e-09    
LowR9EB_13TeVscale            0.0006468     0.06102     8.199e-09    
LowR9EE_13TeVscale            0.0003123     1.109e-08     1.093e-08    
HighR9EBPhi_13TeVsmear        0.0002549     0.04098     2.343e-09    
HighR9EBRho_13TeVsmear        0.0002624     1.546e-08     1.718e-08    
HighR9EEPhi_13TeVsmear        0.0002478     0.07702     1.406e-08    
HighR9EERho_13TeVsmear        0.0003245     1.546e-08     1.718e-08    
LowR9EBPhi_13TeVsmear         0.0008846     0.05104     1.171e-08    
LowR9EBRho_13TeVsmear         0.0002663     1.109e-08     1.093e-08    
LowR9EEPhi_13TeVsmear         0.0001332     0.03598     1.406e-08    
LowR9EERho_13TeVsmear         0.0003245     1.546e-08     1.718e-08    
MaterialCentral_scale         0.0003698     0.02     1.874e-08    
MaterialForward_scale         0.0003138     0.03862     1.015e-08    
FNUFEE_scale                  0.0002382     8.908e-09     9.37e-09    
FNUFEB_scale                  0.0003733     0.01906     1.249e-08    
ShowerShapeHighR9EE_scale     0.0002179     8.908e-09     9.37e-09    
ShowerShapeHighR9EB_scale     0.0003906     2.202e-08     2.655e-08    
ShowerShapeLowR9EE_scale      0.0002769     8.739e-09     1.249e-08    
ShowerShapeLowR9EB_scale      0.0002663     1.109e-08     1.093e-08    

diphotonCat=8
proc=tth
HighR9EB_13TeVscale           0.0007818     0.005732     0.0003779    
HighR9EE_13TeVscale           6.9e-05     0.0009169     6.469e-05    
LowR9EB_13TeVscale            0.0006648     0.002942     0.0009838    
LowR9EE_13TeVscale            3.137e-05     0.0005396     0.0001885    
HighR9EBPhi_13TeVsmear        0.0001589     0.07371     0.001353    
HighR9EBRho_13TeVsmear        2.142e-05     0.003395     2.302e-07    
HighR9EEPhi_13TeVsmear        3.674e-05     0.01557     0.0007588    
HighR9EERho_13TeVsmear        1.248e-05     0.00121     1.003e-06    
LowR9EBPhi_13TeVsmear         9.417e-05     0.02509     0.0006959    
LowR9EBRho_13TeVsmear         2.029e-05     0.001177     6.512e-05    
LowR9EEPhi_13TeVsmear         1.755e-05     0.002604     0.0003194    
LowR9EERho_13TeVsmear         2.164e-05     0.000156     2.363e-07    
MaterialCentral_scale         0.0004229     0.005562     0.0001551    
MaterialForward_scale         0.0001689     0.000582     0.0002965    
FNUFEE_scale                  3.274e-05     0.001164     0.0001751    
FNUFEB_scale                  0.0002591     0.003024     0.0003337    
ShowerShapeHighR9EE_scale     4.498e-05     0.00187     1.336e-05    
ShowerShapeHighR9EB_scale     0.0001655     0.001106     0.0003624    
ShowerShapeLowR9EE_scale      2.264e-05     0.0003429     0.0001885    
ShowerShapeLowR9EB_scale      6.387e-05     0.003233     0.0001504    


diphotonCat=9
proc=ggh
HighR9EB_13TeVscale           0.0007584     0.002194     0.004158    
HighR9EE_13TeVscale           0.0001033     0.006831     0.001058    
LowR9EB_13TeVscale            0.0006684     0.00942     0.001147    
LowR9EE_13TeVscale            7.681e-05     7.579e-05     4.514e-08    
HighR9EBPhi_13TeVsmear        6.631e-05     0.003527     0.00391    
HighR9EBRho_13TeVsmear        4.654e-05     0.002235     0.0002029    
HighR9EEPhi_13TeVsmear        1.01e-05     0.01579     0.001974    
HighR9EERho_13TeVsmear        8.974e-05     0.0007786     0.0009823    
LowR9EBPhi_13TeVsmear         4.152e-05     0.0018     0.001568    
LowR9EBRho_13TeVsmear         8.016e-05     0.0063     0.0002029    
LowR9EEPhi_13TeVsmear         1.121e-05     0.005754     3.534e-08    
LowR9EERho_13TeVsmear         8.205e-05     6.243e-06     4.684e-08    
MaterialCentral_scale         0.000444     0.002525     0.0002736    
MaterialForward_scale         0.0002     0.01106     0.001994    
FNUFEE_scale                  7.469e-05     0.003274     7.071e-05    
FNUFEB_scale                  0.0002278     0.009625     0.001817    
ShowerShapeHighR9EE_scale     8.542e-05     0.003423     7.072e-05    
ShowerShapeHighR9EB_scale     0.0001186     0.005574     0.001185    
ShowerShapeLowR9EE_scale      8.057e-05     7.579e-05     4.514e-08    
ShowerShapeLowR9EB_scale      9.709e-05     0.006432     0.0002029    

diphotonCat=9
proc=vbf
HighR9EB_13TeVscale           0.0007841     0.002959     0.002659    
HighR9EE_13TeVscale           0.0001101     0.001663     0.001147    
LowR9EB_13TeVscale            0.0007414     0.01491     0.004033    
LowR9EE_13TeVscale            8.083e-05     0.001263     0.001133    
HighR9EBPhi_13TeVsmear        0.0001391     0.03387     0.002937    
HighR9EBRho_13TeVsmear        0.0001096     0.00232     1.449e-07    
HighR9EEPhi_13TeVsmear        0.0001045     0.002531     0.009925    
HighR9EERho_13TeVsmear        0.0001528     0.0003776     2.042e-06    
LowR9EBPhi_13TeVsmear         0.0001054     0.01369     0.002945    
LowR9EBRho_13TeVsmear         0.0001286     9.147e-05     1.286e-07    
LowR9EEPhi_13TeVsmear         0.0001119     0.007922     1.378e-07    
LowR9EERho_13TeVsmear         0.0001253     0.001914     1.654e-07    
MaterialCentral_scale         0.0003639     0.004747     0.002542    
MaterialForward_scale         0.0002738     0.002931     0.002357    
FNUFEE_scale                  6.829e-05     0.001023     0.001147    
FNUFEB_scale                  0.0002581     0.002021     0.001378    
ShowerShapeHighR9EE_scale     0.0001065     0.004012     0.001147    
ShowerShapeHighR9EB_scale     0.000175     0.004567     1.444e-05    
ShowerShapeLowR9EE_scale      8.997e-05     0.002749     0.001133    
ShowerShapeLowR9EB_scale      0.0001063     0.001907     1.523e-07    

diphotonCat=9
proc=wh
HighR9EB_13TeVscale           0.0007066     0.01047     0.001499    
HighR9EE_13TeVscale           0.0001506     0.004193     0.000578    
LowR9EB_13TeVscale            0.0006926     0.01042     0.0003368    
LowR9EE_13TeVscale            8.138e-05     0.001279     0.0002835    
HighR9EBPhi_13TeVsmear        3.898e-05     0.02174     0.002648    
HighR9EBRho_13TeVsmear        3.424e-05     0.002583     0.0008659    
HighR9EEPhi_13TeVsmear        9.979e-05     0.02947     0.0005668    
HighR9EERho_13TeVsmear        6.171e-05     0.003442     0.0002946    
LowR9EBPhi_13TeVsmear         0.000145     0.01674     0.0007955    
LowR9EBRho_13TeVsmear         7.304e-05     0.001003     0.000929    
LowR9EEPhi_13TeVsmear         6.585e-05     0.005442     1.096e-07    
LowR9EERho_13TeVsmear         8.041e-05     0.0006176     9.024e-08    
MaterialCentral_scale         0.0003825     0.004911     0.0006862    
MaterialForward_scale         0.000337     0.005224     0.0004845    
FNUFEE_scale                  0.0001131     0.006627     0.000578    
FNUFEB_scale                  0.0002173     0.01007     0.0009808    
ShowerShapeHighR9EE_scale     0.000118     0.003819     0.0002835    
ShowerShapeHighR9EB_scale     0.0001365     0.005284     0.001188    
ShowerShapeLowR9EE_scale      8.441e-05     0.001193     0.0002835    
ShowerShapeLowR9EB_scale      7.284e-05     0.0005762     0.0006322    

diphotonCat=9
proc=zh
HighR9EB_13TeVscale           0.0007065     0.007012     0.0008376    
HighR9EE_13TeVscale           0.0001123     0.003739     0.0006162    
LowR9EB_13TeVscale            0.0007422     0.01059     0.0004225    
LowR9EE_13TeVscale            4.961e-05     0.0007632     3.708e-08    
HighR9EBPhi_13TeVsmear        8.127e-05     0.0173     0.001066    
HighR9EBRho_13TeVsmear        4.501e-05     0.002798     0.0002867    
HighR9EEPhi_13TeVsmear        3.51e-05     0.03118     8.413e-05    
HighR9EERho_13TeVsmear        4.586e-05     0.0008194     3.093e-08    
LowR9EBPhi_13TeVsmear         9.871e-06     0.01993     0.001412    
LowR9EBRho_13TeVsmear         4.207e-05     0.0008374     3.073e-08    
LowR9EEPhi_13TeVsmear         6.531e-05     0.0003917     3.935e-08    
LowR9EERho_13TeVsmear         4.01e-05     5.452e-08     4.572e-08    
MaterialCentral_scale         0.0003712     0.005041     0.0002866    
MaterialForward_scale         0.0002842     0.005317     0.000286    
FNUFEE_scale                  8.329e-05     0.002306     5.197e-08    
FNUFEB_scale                  0.0002609     0.00592     0.0002867    
ShowerShapeHighR9EE_scale     8.182e-05     0.0032     3.514e-08    
ShowerShapeHighR9EB_scale     0.0001462     0.003424     0.0002867    
ShowerShapeLowR9EE_scale      5.025e-05     0.001228     3.844e-08    
ShowerShapeLowR9EB_scale      3.78e-05     0.0009025     0.0002867    

diphotonCat=9
proc=tth
HighR9EB_13TeVscale           0.0005431     0.02361     0.0004822    
HighR9EE_13TeVscale           6.374e-05     0.001562     0.0005668    
LowR9EB_13TeVscale            0.0006133     0.02409     0.001991    
LowR9EE_13TeVscale            4.341e-05     0.0008347     0.0002832    
HighR9EBPhi_13TeVsmear        9.654e-05     0.06577     7.034e-05    
HighR9EBRho_13TeVsmear        3.835e-05     0.003112     0.0002828    
HighR9EEPhi_13TeVsmear        3.147e-05     0.02499     0.002624    
HighR9EERho_13TeVsmear        3.149e-05     0.003207     9.972e-08    
LowR9EBPhi_13TeVsmear         6.516e-05     0.0104     0.0005635    
LowR9EBRho_13TeVsmear         5.498e-05     0.00164     9.776e-08    
LowR9EEPhi_13TeVsmear         8.226e-06     0.001953     0.00127    
LowR9EERho_13TeVsmear         4.395e-05     0.0001812     0.0002832    
MaterialCentral_scale         0.0002795     0.001145     0.0002657    
MaterialForward_scale         0.0001699     0.007459     0.0005734    
FNUFEE_scale                  4.511e-05     0.005634     0.0005668    
FNUFEB_scale                  0.0002275     0.01069     0.0008654    
ShowerShapeHighR9EE_scale     5.205e-05     0.004522     0.0005668    
ShowerShapeHighR9EB_scale     6.751e-05     0.002642     0.0002657    
ShowerShapeLowR9EE_scale      4.964e-05     0.001028     0.0002832    
ShowerShapeLowR9EB_scale      4.433e-06     0.002128     0.0002657    


diphotonCat=10
proc=ggh
HighR9EB_13TeVscale           0.001026     0.01829     0.000723    
HighR9EE_13TeVscale           0.0001276     0.002978     0.0009743    
LowR9EB_13TeVscale            0.0006827     0.02116     0.001293    
LowR9EE_13TeVscale            9.218e-05     0.003114     0.0008534    
HighR9EBPhi_13TeVsmear        0.0001619     0.07789     0.002024    
HighR9EBRho_13TeVsmear        0.0001159     0.006416     0.0009743    
HighR9EEPhi_13TeVsmear        7.52e-05     0.01266     0.001714    
HighR9EERho_13TeVsmear        0.0001044     0.003828     6.515e-08    
LowR9EBPhi_13TeVsmear         0.0001296     0.0495     0.003403    
LowR9EBRho_13TeVsmear         8.194e-05     0.002111     8.616e-08    
LowR9EEPhi_13TeVsmear         9.84e-05     0.0008489     0.001891    
LowR9EERho_13TeVsmear         8.786e-05     1.141e-07     6.823e-08    
MaterialCentral_scale         0.0004805     0.01027     0.001439    
MaterialForward_scale         0.0001954     0.005411     0.002685    
FNUFEE_scale                  0.0001324     0.006058     0.001828    
FNUFEB_scale                  0.0004596     0.01865     0.002535    
ShowerShapeHighR9EE_scale     0.0001204     0.004621     0.0009743    
ShowerShapeHighR9EB_scale     0.0001867     0.004409     7.613e-08    
ShowerShapeLowR9EE_scale      9.556e-05     0.003114     0.0008534    
ShowerShapeLowR9EB_scale      9.337e-05     0.006736     5.204e-08    

diphotonCat=10
proc=vbf
HighR9EB_13TeVscale           0.0009532     0.02806     0.0001058    
HighR9EE_13TeVscale           0.0001356     0.007203     1.435e-07    
LowR9EB_13TeVscale            0.0007474     0.05284     0.001759    
LowR9EE_13TeVscale            4.201e-05     0.004624     0.0004383    
HighR9EBPhi_13TeVsmear        0.0002528     0.09059     0.002784    
HighR9EBRho_13TeVsmear        3.877e-05     0.009416     0.001246    
HighR9EEPhi_13TeVsmear        0.000109     0.05308     0.004887    
HighR9EERho_13TeVsmear        5.879e-05     0.005801     1.588e-07    
LowR9EBPhi_13TeVsmear         0.0001656     0.01715     0.0008764    
LowR9EBRho_13TeVsmear         6.028e-05     0.001833     1.773e-07    
LowR9EEPhi_13TeVsmear         7.393e-05     0.004504     1.556e-07    
LowR9EERho_13TeVsmear         5.642e-05     5.474e-08     1.773e-07    
MaterialCentral_scale         0.0004287     0.02541     0.0004383    
MaterialForward_scale         0.0002479     0.01292     0.0004383    
FNUFEE_scale                  7.857e-05     0.002825     0.0004383    
FNUFEB_scale                  0.0004069     0.03632     0.001756    
ShowerShapeHighR9EE_scale     6.899e-05     0.004414     1.638e-07    
ShowerShapeHighR9EB_scale     0.0001669     0.01095     1.452e-07    
ShowerShapeLowR9EE_scale      4.027e-05     0.003799     0.0004383    
ShowerShapeLowR9EB_scale      7.107e-05     0.006028     1.609e-07    

diphotonCat=10
proc=wh
HighR9EB_13TeVscale           0.0007984     0.01449     0.0001615    
HighR9EE_13TeVscale           0.0001073     0.003736     0.0007481    
LowR9EB_13TeVscale            0.0006879     0.009141     0.0009482    
LowR9EE_13TeVscale            4.523e-05     0.002086     0.001219    
HighR9EBPhi_13TeVsmear        4.237e-05     0.09724     0.002129    
HighR9EBRho_13TeVsmear        2.824e-05     0.001058     0.0001615    
HighR9EEPhi_13TeVsmear        0.0001082     0.04278     0.001451    
HighR9EERho_13TeVsmear        3.89e-05     0.001025     0.0004362    
LowR9EBPhi_13TeVsmear         0.0001083     0.04063     2.714e-05    
LowR9EBRho_13TeVsmear         2.353e-05     0.002377     0.0002857    
LowR9EEPhi_13TeVsmear         8.991e-06     0.009457     0.0006183    
LowR9EERho_13TeVsmear         2.096e-05     0.0004969     0.0002857    
MaterialCentral_scale         0.0003382     0.004173     0.0001242    
MaterialForward_scale         0.0002646     0.00987     0.001052    
FNUFEE_scale                  4.7e-05     0.002224     0.001034    
FNUFEB_scale                  0.0002967     0.00662     0.0004472    
ShowerShapeHighR9EE_scale     5.831e-05     0.001422     0.0004389    
ShowerShapeHighR9EB_scale     0.000149     0.002031     0.0001615    
ShowerShapeLowR9EE_scale      3.481e-05     0.0008494     0.0005827    
ShowerShapeLowR9EB_scale      3.971e-05     0.003228     0.0002857    

diphotonCat=10
proc=zh
HighR9EB_13TeVscale           0.0009053     0.01099     0.0005588    
HighR9EE_13TeVscale           8.845e-05     0.001491     2.149e-07    
LowR9EB_13TeVscale            0.0007032     0.02917     0.0005635    
LowR9EE_13TeVscale            6.171e-05     0.002337     2.185e-07    
HighR9EBPhi_13TeVsmear        0.0001169     0.09057     0.003118    
HighR9EBRho_13TeVsmear        5.136e-05     0.003085     2.046e-07    
HighR9EEPhi_13TeVsmear        7.435e-06     0.01264     0.0005663    
HighR9EERho_13TeVsmear        6.894e-05     0.002507     2.261e-07    
LowR9EBPhi_13TeVsmear         9.132e-06     0.02885     0.0009799    
LowR9EBRho_13TeVsmear         6.277e-05     0.002582     2.054e-07    
LowR9EEPhi_13TeVsmear         7.611e-05     0.0002317     0.0009845    
LowR9EERho_13TeVsmear         6.064e-05     2.465e-07     2.192e-07    
MaterialCentral_scale         0.0004347     0.0138     2.188e-07    
MaterialForward_scale         0.0002292     0.0009552     2.25e-07    
FNUFEE_scale                  7.713e-05     0.008873     2.099e-07    
FNUFEB_scale                  0.0003193     0.002536     0.0005588    
ShowerShapeHighR9EE_scale     8.553e-05     0.005063     1.994e-07    
ShowerShapeHighR9EB_scale     0.0001635     0.003998     1.994e-07    
ShowerShapeLowR9EE_scale      6.193e-05     0.002337     2.17e-07    
ShowerShapeLowR9EB_scale      6.912e-05     0.003102     2.097e-07    

diphotonCat=10
proc=tth
HighR9EB_13TeVscale           0.0009071     0.03112     0.001553    
HighR9EE_13TeVscale           5.174e-05     0.006436     0.000666    
LowR9EB_13TeVscale            0.000636     0.02195     0.002075    
LowR9EE_13TeVscale            4.192e-05     0.002253     0.001397    
HighR9EBPhi_13TeVsmear        0.0003098     0.04829     0.001488    
HighR9EBRho_13TeVsmear        5.098e-05     0.01175     2.373e-08    
HighR9EEPhi_13TeVsmear        6.847e-05     0.009598     0.001656    
HighR9EERho_13TeVsmear        1.537e-05     0.00543     1.182e-08    
LowR9EBPhi_13TeVsmear         0.0001391     0.02206     0.004563    
LowR9EBRho_13TeVsmear         2.092e-05     0.00875     4.783e-09    
LowR9EEPhi_13TeVsmear         6.797e-05     0.01185     0.002793    
LowR9EERho_13TeVsmear         1.98e-05     0.004902     0.000666    
MaterialCentral_scale         0.0003168     0.02653     0.0007922    
MaterialForward_scale         0.0001589     0.01562     0.001628    
FNUFEE_scale                  1.194e-05     0.00193     0.001397    
FNUFEB_scale                  0.0003441     0.01512     0.002235    
ShowerShapeHighR9EE_scale     2.318e-05     0.01054     0.000666    
ShowerShapeHighR9EB_scale     0.0001869     0.01081     1.223e-08    
ShowerShapeLowR9EE_scale      3.927e-05     0.002725     0.001397    
ShowerShapeLowR9EB_scale      5.548e-05     0.01995     1.223e-08    


diphotonCat=11
proc=ggh
HighR9EB_13TeVscale           0.0004703     0.04452     1.124e-08    
HighR9EE_13TeVscale           0.000551     0.05066     2.355e-08    
LowR9EB_13TeVscale            0.001039     0.1022     0.01804    
LowR9EE_13TeVscale            0.0003225     9.988e-10     2.569e-08    
HighR9EBPhi_13TeVsmear        0.0008384     0.0387     3.211e-08    
HighR9EBRho_13TeVsmear        0.000484     0.01935     2.783e-08    
HighR9EEPhi_13TeVsmear        0.0003925     0.0006894     1.284e-08    
HighR9EERho_13TeVsmear        0.000406     0.01935     2.569e-08    
LowR9EBPhi_13TeVsmear         0.0005908     0.0331     8.562e-09    
LowR9EBRho_13TeVsmear         0.0003981     9.988e-10     2.569e-08    
LowR9EEPhi_13TeVsmear         0.0002526     4.567e-09     4.388e-08    
LowR9EERho_13TeVsmear         0.0003981     9.988e-10     2.569e-08    
MaterialCentral_scale         0.0004721     0.03973     1.284e-08    
MaterialForward_scale         0.0005498     0.0634     1.926e-08    
FNUFEE_scale                  0.0005512     0.01935     2.355e-08    
FNUFEB_scale                  0.0001048     0.04345     1.445e-08    
ShowerShapeHighR9EE_scale     0.0005571     0.01935     2.355e-08    
ShowerShapeHighR9EB_scale     0.0005643     0.01935     2.569e-08    
ShowerShapeLowR9EE_scale      0.0003225     9.988e-10     2.569e-08    
ShowerShapeLowR9EB_scale      0.0003239     9.988e-10     2.569e-08    

diphotonCat=11
proc=vbf
HighR9EB_13TeVscale           0.0008526     0.06244     9.723e-09    
HighR9EE_13TeVscale           0.0001998     0.009085     8.643e-09    
LowR9EB_13TeVscale            0.0005991     0.09247     7.854e-05    
LowR9EE_13TeVscale            3.845e-05     2.043e-08     1.08e-09    
HighR9EBPhi_13TeVsmear        0.0001239     0.0494     4.321e-09    
HighR9EBRho_13TeVsmear        0.0001095     1.765e-08     9.075e-09    
HighR9EEPhi_13TeVsmear        6.831e-05     0.05848     2.593e-09    
HighR9EERho_13TeVsmear        4.652e-05     1.68e-08     8.427e-09    
LowR9EBPhi_13TeVsmear         0.0001955     0.1016     1.448e-08    
LowR9EBRho_13TeVsmear         4.465e-05     8.627e-09     1.318e-08    
LowR9EEPhi_13TeVsmear         0.0001538     0.006458     6.482e-10    
LowR9EERho_13TeVsmear         2.05e-05     2.043e-08     1.08e-09    
MaterialCentral_scale         0.0003616     0.04097     1.837e-08    
MaterialForward_scale         0.0004647     0.02105     7.022e-09    
FNUFEE_scale                  0.0001129     0.01158     3.673e-09    
FNUFEB_scale                  0.000266     0.01839     1.502e-08    
ShowerShapeHighR9EE_scale     0.0001367     0.0005867     1.145e-08    
ShowerShapeHighR9EB_scale     8.8e-05     0.01093     6.698e-09    
ShowerShapeLowR9EE_scale      2.008e-05     2.043e-08     1.08e-09    
ShowerShapeLowR9EB_scale      3.678e-05     0.01666     1.599e-08    

diphotonCat=11
proc=wh
HighR9EB_13TeVscale           0.000655     0.002834     0.000897    
HighR9EE_13TeVscale           0.0001469     0.003599     9.837e-08    
LowR9EB_13TeVscale            0.0007156     0.005955     0.000527    
LowR9EE_13TeVscale            6.552e-05     0.002582     7.277e-08    
HighR9EBPhi_13TeVsmear        5.992e-05     0.02166     1.35e-05    
