# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
HighR9EBRho_13TeVsmear        0.0001447     0.01397     0.0003203    
HighR9EEPhi_13TeVsmear        6.304e-05     0.01299     0.0004233    
HighR9EERho_13TeVsmear        2.102e-05     0.001547     0.000839    
LowR9EBPhi_13TeVsmear         0.0002576     0.03226     0.001063    
LowR9EBRho_13TeVsmear         0.0001372     0.01097     0.0002607    
LowR9EEPhi_13TeVsmear         2.609e-05     0.0003115     0.0006899    
LowR9EERho_13TeVsmear         3.514e-05     0.001059     0.000869    
MaterialCentralBarrel_scale   0.0003102     0.004742     0.0006082    
MaterialOuterBarrel_scale     0.000293     0.006305     0.001826    
MaterialForward_scale         0.0001531     0.004617     0.0008629    
FNUFEE_scale                  3.733e-05     0.002993     0.001169    
FNUFEB_scale                  0.0001845     0.007932     0.0004831    
ShowerShapeHighR9EE_scale     4.3e-05     0.0009414     0.0008929    
ShowerShapeHighR9EB_scale     0.0003721     0.003869     0.001821    
ShowerShapeLowR9EE_scale      2.863e-05     0.002424     0.000869    
ShowerShapeLowR9EB_scale      0.0001285     0.002908     0.0005661    

diphotonCat=1
proc=WH2HQQ
HighR9EB_13TeVscale           0.0007449     0.01323     0.0004672    
HighR9EE_13TeVscale           9.354e-05     0.002782     0.0002274    
LowR9EB_13TeVscale            0.0007518     0.00579     0.000196    
LowR9EE_13TeVscale            2.159e-05     0.0002474     5.596e-05    
Gain1EB_13TeVscale            6.415e-06     0.0003975     6.037e-05    
Gain6EB_13TeVscale            1.282e-05     0.0007245     9.036e-05    
HighR9EBPhi_13TeVsmear        6.206e-06     0.06945     0.001639    
HighR9EBRho_13TeVsmear        2.447e-06     0.03091     0.0001945    
HighR9EEPhi_13TeVsmear        4.129e-06     0.01655     0.0003416    
HighR9EERho_13TeVsmear        9.845e-06     0.002252     0.0001478    
LowR9EBPhi_13TeVsmear         3.417e-05     0.02846     0.0004791    
LowR9EBRho_13TeVsmear         3.482e-06     0.01103     0.0003746    
LowR9EEPhi_13TeVsmear         5.977e-06     0.005608     0.000109    
LowR9EERho_13TeVsmear         9.273e-06     0.001088     0.0002037    
MaterialCentralBarrel_scale   0.0002207     0.001785     0.0001057    
MaterialOuterBarrel_scale     0.0003625     0.002548     5.434e-05    
MaterialForward_scale         0.0002046     0.003141     0.0002386    
FNUFEE_scale                  3.213e-05     0.001599     0.0001065    
FNUFEB_scale                  0.0002696     0.001961     0.0004426    
ShowerShapeHighR9EE_scale     1.77e-05     0.001687     7.341e-05    
ShowerShapeHighR9EB_scale     0.0004502     0.003431     0.0002698    
ShowerShapeLowR9EE_scale      3.101e-05     0.0005662     0.0001317    
ShowerShapeLowR9EB_scale      1.32e-05     0.0007131     7.181e-05    

diphotonCat=1
proc=ZH2HQQ
HighR9EB_13TeVscale           0.0006943     0.009078     0.0001775    
HighR9EE_13TeVscale           7.419e-05     0.000565     0.0004677    
LowR9EB_13TeVscale            0.0007317     0.004874     0.0004152    
LowR9EE_13TeVscale            5.329e-05     0.0006781     1.889e-05    
Gain1EB_13TeVscale            5.221e-05     0.001406     0.0001241    
Gain6EB_13TeVscale            4.198e-05     0.0006055     0.0001551    
HighR9EBPhi_13TeVsmear        6.036e-05     0.03496     1.945e-05    
HighR9EBRho_13TeVsmear        2.379e-05     0.01353     0.0003065    
HighR9EEPhi_13TeVsmear        4.392e-06     0.008752     0.001689    
HighR9EERho_13TeVsmear        4.956e-05     0.001276     0.0004879    
LowR9EBPhi_13TeVsmear         2.279e-05     0.02892     0.0009255    
LowR9EBRho_13TeVsmear         2.187e-05     0.009644     0.0002603    
LowR9EEPhi_13TeVsmear         5.619e-05     0.00343     1.499e-05    
LowR9EERho_13TeVsmear         5.37e-05     0.000749     0.0001396    
MaterialCentralBarrel_scale   0.0002223     0.0007521     0.0001353    
MaterialOuterBarrel_scale     0.0003359     0.003255     0.0008015    
MaterialForward_scale         0.0001659     0.001424     0.0004932    
FNUFEE_scale                  5.181e-05     0.001841     0.0005024    
FNUFEB_scale                  0.000264     0.006683     0.0006362    
ShowerShapeHighR9EE_scale     4.895e-05     0.0006168     0.0002284    
ShowerShapeHighR9EB_scale     0.0004455     0.005521     0.0003921    
ShowerShapeLowR9EE_scale      4.983e-05     0.000987     0.0002349    
ShowerShapeLowR9EB_scale      4.583e-05     0.002108     0.000108    

diphotonCat=1
proc=testBBH
HighR9EB_13TeVscale           0.0008667     0.01693     0.001084    
HighR9EE_13TeVscale           2.235e-05     0.0004755     0.0001574    
LowR9EB_13TeVscale            0.0005106     0.007208     0.0004718    
LowR9EE_13TeVscale            8.074e-06     0.0003709     4.336e-05    
Gain1EB_13TeVscale            5.148e-06     0.0001489     7.977e-07    
Gain6EB_13TeVscale            4.779e-06     0.0004021     5.825e-05    
HighR9EBPhi_13TeVsmear        1.449e-05     0.04946     0.0008618    
HighR9EBRho_13TeVsmear        2.292e-05     0.03205     0.0003581    
HighR9EEPhi_13TeVsmear        1.26e-05     0.003971     0.0003265    
HighR9EERho_13TeVsmear        9.926e-06     0.001219     1.022e-05    
LowR9EBPhi_13TeVsmear         9.082e-06     0.02885     0.001216    
LowR9EBRho_13TeVsmear         2.944e-06     0.01422     0.0003712    
LowR9EEPhi_13TeVsmear         1.211e-05     2.777e-05     0.0002126    
LowR9EERho_13TeVsmear         4.796e-06     0.0007055     4.966e-05    
MaterialCentralBarrel_scale   0.0002435     0.005259     0.0001175    
MaterialOuterBarrel_scale     0.0002226     0.001618     0.0002608    
MaterialForward_scale         4.877e-05     0.002006     0.0002011    
FNUFEE_scale                  1.008e-05     0.0009048     0.0001933    
FNUFEB_scale                  0.0003883     0.005139     0.00102    
ShowerShapeHighR9EE_scale     9.228e-06     0.0006534     7.744e-05    
ShowerShapeHighR9EB_scale     0.0005172     0.00985     0.0006191    
ShowerShapeLowR9EE_scale      8.205e-06     0.0004407     4.76e-05    
ShowerShapeLowR9EB_scale      1.097e-05     0.001376     0.0001928    

diphotonCat=1
proc=testTHQ
HighR9EB_13TeVscale           0.0007242     0.01365     0.0001318    
HighR9EE_13TeVscale           8.869e-05     0.001945     0.0001554    
LowR9EB_13TeVscale            0.0007732     0.005645     0.0002592    
LowR9EE_13TeVscale            2.013e-05     0.000427     7.255e-05    
Gain1EB_13TeVscale            1.895e-05     0.0002375     3.16e-05    
Gain6EB_13TeVscale            1.566e-05     0.0003676     8.53e-05    
HighR9EBPhi_13TeVsmear        1.076e-06     0.05626     1.436e-05    
HighR9EBRho_13TeVsmear        4.658e-06     0.02423     0.000131    
HighR9EEPhi_13TeVsmear        1.707e-05     0.01617     0.0001333    
HighR9EERho_13TeVsmear        3.559e-06     0.002396     7.515e-05    
LowR9EBPhi_13TeVsmear         1.67e-05     0.03937     0.0003635    
LowR9EBRho_13TeVsmear         6.856e-06     0.0117     7.143e-05    
LowR9EEPhi_13TeVsmear         8.439e-06     0.006249     0.0001007    
LowR9EERho_13TeVsmear         3.02e-06     0.0006287     9.538e-05    
MaterialCentralBarrel_scale   0.0002075     0.005492     3.384e-05    
MaterialOuterBarrel_scale     0.0003765     0.004148     0.0001104    
MaterialForward_scale         0.0001949     0.001898     0.0001003    
FNUFEE_scale                  3.449e-05     0.0006726     0.0001576    
FNUFEB_scale                  0.0002557     0.004938     0.000185    
ShowerShapeHighR9EE_scale     1.632e-05     0.0008148     8.191e-05    
ShowerShapeHighR9EB_scale     0.0004323     0.009344     4.799e-05    
ShowerShapeLowR9EE_scale      3.188e-05     0.0007133     4.462e-05    
ShowerShapeLowR9EB_scale      5.806e-07     0.0002218     3.519e-05    

diphotonCat=1
proc=testTHW
HighR9EB_13TeVscale           0.0006332     0.004351     0.0002    
HighR9EE_13TeVscale           0.0001089     0.001511     0.0001569    
LowR9EB_13TeVscale            0.0009057     0.003404     0.0002848    
LowR9EE_13TeVscale            2.823e-05     0.0002225     5.604e-05    
Gain1EB_13TeVscale            8.91e-05     0.0003813     4.775e-05    
Gain6EB_13TeVscale            5.27e-05     0.0005211     6.696e-05    
HighR9EBPhi_13TeVsmear        6.738e-05     0.05224     8.335e-05    
HighR9EBRho_13TeVsmear        1.222e-05     0.01911     0.0001643    
HighR9EEPhi_13TeVsmear        3.114e-06     0.01832     0.0003179    
HighR9EERho_13TeVsmear        6.414e-06     0.003141     2.88e-05    
LowR9EBPhi_13TeVsmear         2.679e-05     0.03531     3.494e-05    
LowR9EBRho_13TeVsmear         8.458e-06     0.01047     7.284e-05    
LowR9EEPhi_13TeVsmear         5.592e-06     0.007293     0.0001422    
LowR9EERho_13TeVsmear         1.508e-06     0.001544     1.026e-05    
MaterialCentralBarrel_scale   0.0001974     0.001201     0.0001354    
MaterialOuterBarrel_scale     0.0004069     0.001672     0.0002113    
MaterialForward_scale         0.0002478     0.002084     0.0002374    
FNUFEE_scale                  3.39e-05     0.001442     0.0001418    
FNUFEB_scale                  0.0001768     0.002315     0.0001873    
ShowerShapeHighR9EE_scale     2.141e-05     0.0001803     1.951e-05    
ShowerShapeHighR9EB_scale     0.0003947     0.002071     0.0002576    
ShowerShapeLowR9EE_scale      4.308e-05     0.0009196     6.288e-05    
ShowerShapeLowR9EB_scale      2.058e-06     0.0002091     5.121e-05    


diphotonCat=2
proc=GG2H
HighR9EB_13TeVscale           0.0005679     0.006184     0.000217    
HighR9EE_13TeVscale           0.0001525     0.001077     6.286e-05    
LowR9EB_13TeVscale            0.0009147     0.01062     0.0004235    
LowR9EE_13TeVscale            3.063e-05     0.0002502     1.517e-05    
Gain1EB_13TeVscale            1.192e-05     7.576e-05     2.24e-06    
Gain6EB_13TeVscale            1.153e-05     2.03e-05     1.045e-05    
HighR9EBPhi_13TeVsmear        4.684e-06     0.01491     0.0004296    
HighR9EBRho_13TeVsmear        1.218e-05     0.01216     0.000203    
HighR9EEPhi_13TeVsmear        1.989e-05     0.01064     0.0002038    
HighR9EERho_13TeVsmear        1.359e-05     0.003267     0.0001433    
LowR9EBPhi_13TeVsmear         6.306e-06     0.01549     8.134e-05    
LowR9EBRho_13TeVsmear         1.388e-05     0.008343     0.0001786    
LowR9EEPhi_13TeVsmear         1.479e-05     0.004107     0.0001488    
LowR9EERho_13TeVsmear         1.072e-05     0.001194     4.494e-05    
MaterialCentralBarrel_scale   0.000177     0.00247     0.000229    
MaterialOuterBarrel_scale     0.0005027     0.004102     0.000287    
MaterialForward_scale         0.0003321     0.002888     1.376e-05    
FNUFEE_scale                  6.065e-05     0.001031     0.0001047    
FNUFEB_scale                  0.0001559     0.001669     8.49e-05    
ShowerShapeHighR9EE_scale     2.979e-05     0.0003577     8.478e-05    
ShowerShapeHighR9EB_scale     0.0003753     0.003798     7.647e-05    
ShowerShapeLowR9EE_scale      4.358e-05     0.0002855     6.863e-05    
ShowerShapeLowR9EB_scale      1.293e-05     0.0001863     0.0001657    

diphotonCat=2
proc=VBF
HighR9EB_13TeVscale           0.0005132     0.00277     0.0001301    
HighR9EE_13TeVscale           0.0002097     0.0009926     0.0003397    
LowR9EB_13TeVscale            0.0008982     0.006816     0.0003706    
LowR9EE_13TeVscale            4.99e-05     0.000624     0.0001297    
Gain1EB_13TeVscale            1.544e-06     8.86e-05     1.436e-05    
Gain6EB_13TeVscale            3.593e-06     0.000237     5.02e-05    
HighR9EBPhi_13TeVsmear        1.01e-05     0.00836     2.615e-05    
HighR9EBRho_13TeVsmear        1.156e-05     0.007819     0.0001794    
HighR9EEPhi_13TeVsmear        6.93e-06     0.01691     0.0009714    
HighR9EERho_13TeVsmear        8.542e-06     0.005526     0.0002564    
LowR9EBPhi_13TeVsmear         3.826e-06     0.01487     0.000258    
LowR9EBRho_13TeVsmear         7.984e-06     0.005972     0.0002522    
LowR9EEPhi_13TeVsmear         1.047e-05     0.007282     0.000334    
LowR9EERho_13TeVsmear         7.952e-06     0.001773     0.0001884    
MaterialCentralBarrel_scale   0.0001788     0.00137     0.0002052    
MaterialOuterBarrel_scale     0.0004867     0.004257     0.0006356    
MaterialForward_scale         0.000479     0.002935     0.0007448    
FNUFEE_scale                  8.235e-05     0.0005539     0.0002816    
FNUFEB_scale                  0.000116     0.001849     0.000271    
ShowerShapeHighR9EE_scale     4.131e-05     0.0003784     5.931e-05    
ShowerShapeHighR9EB_scale     0.0003479     0.001297     0.0001436    
ShowerShapeLowR9EE_scale      6.585e-05     0.001401     0.0001476    
ShowerShapeLowR9EB_scale      8.979e-06     0.0003944     8.007e-05    

diphotonCat=2
proc=TTH
HighR9EB_13TeVscale           0.0005833     0.005172     0.0005531    
HighR9EE_13TeVscale           0.0002035     0.00594     0.0005414    
LowR9EB_13TeVscale            0.0007894     0.006814     0.001624    
LowR9EE_13TeVscale            9.433e-05     0.00231     0.0003735    
Gain1EB_13TeVscale            3.369e-05     0.0003142     1.839e-07    
Gain6EB_13TeVscale            3.234e-05     0.0004937     0.0004408    
HighR9EBPhi_13TeVsmear        1.483e-05     0.004593     0.000488    
HighR9EBRho_13TeVsmear        5.19e-05     0.006336     0.0005336    
HighR9EEPhi_13TeVsmear        0.0001222     0.01003     0.0002483    
HighR9EERho_13TeVsmear        3.916e-05     0.001265     0.0004844    
LowR9EBPhi_13TeVsmear         0.0001725     0.01617     0.004711    
LowR9EBRho_13TeVsmear         8.821e-05     0.002798     0.0006207    
LowR9EEPhi_13TeVsmear         8.806e-05     0.01281     0.0001084    
LowR9EERho_13TeVsmear         7.696e-05     0.002547     0.0006149    
MaterialCentralBarrel_scale   0.0001936     0.001939     0.0006799    
MaterialOuterBarrel_scale     0.0005387     0.004209     0.001807    
MaterialForward_scale         0.0004372     0.00487     0.001857    
FNUFEE_scale                  6.351e-05     0.00242     0.0004302    
FNUFEB_scale                  0.0002007     0.003862     0.00125    
ShowerShapeHighR9EE_scale     4.496e-05     0.002649     0.0002941    
ShowerShapeHighR9EB_scale     0.0004275     0.003441     0.0007446    
ShowerShapeLowR9EE_scale      9.827e-05     0.002239     0.0004777    
ShowerShapeLowR9EB_scale      3.861e-05     0.002289     0.0004536    

diphotonCat=2
proc=QQ2HLL
HighR9EB_13TeVscale           0.0004325     0.003865     0.001463    
HighR9EE_13TeVscale           0.0002465     0.004407     2.868e-06    
LowR9EB_13TeVscale            0.0008127     0.005869     0.0004597    
LowR9EE_13TeVscale            0.0001736     0.003672     0.0009119    
Gain1EB_13TeVscale            5.196e-05     0.0001077     6.206e-08    
Gain6EB_13TeVscale            7.586e-05     0.001217     0.0008287    
HighR9EBPhi_13TeVsmear        0.0001206     0.01717     0.0009741    
HighR9EBRho_13TeVsmear        2.927e-05     0.01268     0.001086    
HighR9EEPhi_13TeVsmear        9.535e-05     0.01327     0.0006627    
HighR9EERho_13TeVsmear        5.448e-05     0.00444     0.0003524    
LowR9EBPhi_13TeVsmear         4.624e-05     0.01808     0.0005216    
LowR9EBRho_13TeVsmear         0.0001334     0.008382     0.001101    
LowR9EEPhi_13TeVsmear         0.0001029     0.0004747     6.427e-05    
LowR9EERho_13TeVsmear         0.0001712     0.002911     0.0006151    
MaterialCentralBarrel_scale   0.0001344     0.00319     0.000892    
MaterialOuterBarrel_scale     0.0004358     0.004113     0.003409    
MaterialForward_scale         0.0005998     0.001264     0.001254    
FNUFEE_scale                  0.0001592     0.006501     0.0006145    
FNUFEB_scale                  0.0001565     0.005957     0.001412    
ShowerShapeHighR9EE_scale     4.41e-05     0.001866     0.0003078    
ShowerShapeHighR9EB_scale     0.0002868     0.005592     0.001144    
ShowerShapeLowR9EE_scale      0.0001741     0.003439     0.0006151    
ShowerShapeLowR9EB_scale      4.374e-05     0.0006323     0.0002777    

diphotonCat=2
proc=QQ2HLNU
HighR9EB_13TeVscale           0.0005078     0.003586     0.0005357    
HighR9EE_13TeVscale           0.0002714     0.0008701     0.0002128    
LowR9EB_13TeVscale            0.0008334     0.004432     0.0008576    
LowR9EE_13TeVscale            4.669e-05     0.0007154     0.0005699    
Gain1EB_13TeVscale            3.988e-05     2.895e-08     9.779e-09    
Gain6EB_13TeVscale            3.945e-05     0.0001455     1.831e-08    
HighR9EBPhi_13TeVsmear        7.116e-05     0.01463     0.001604    
HighR9EBRho_13TeVsmear        4.822e-05     0.01025     0.00122    
HighR9EEPhi_13TeVsmear        0.0001225     0.02093     0.0002131    
HighR9EERho_13TeVsmear        4.434e-05     0.005422     0.0003981    
LowR9EBPhi_13TeVsmear         3.055e-05     0.02153     0.0006053    
LowR9EBRho_13TeVsmear         3.207e-05     0.008765     0.0004938    
LowR9EEPhi_13TeVsmear         1.252e-05     0.003755     0.0001466    
LowR9EERho_13TeVsmear         3.993e-05     0.003368     0.0005699    
MaterialCentralBarrel_scale   8.609e-05     0.001539     0.0002381    
MaterialOuterBarrel_scale     0.0004737     0.009852     0.0004679    
MaterialForward_scale         0.0005911     0.004167     0.0008257    
FNUFEE_scale                  0.0001032     0.001285     0.0005364    
FNUFEB_scale                  0.0001645     0.001203     0.0004568    
ShowerShapeHighR9EE_scale     5.172e-05     0.0007156     0.0005856    
ShowerShapeHighR9EB_scale     0.0003427     0.003113     0.0002241    
ShowerShapeLowR9EE_scale      5.37e-05     0.0006564     0.0004042    
ShowerShapeLowR9EB_scale      6.308e-05     0.0008995     0.0003886    

diphotonCat=2
proc=WH2HQQ
HighR9EB_13TeVscale           0.0004562     0.008647     0.0001757    
HighR9EE_13TeVscale           0.0002486     0.002753     5.939e-05    
LowR9EB_13TeVscale            0.0008821     0.009992     0.0004878    
LowR9EE_13TeVscale            5.591e-05     0.002143     7.207e-05    
Gain1EB_13TeVscale            1.34e-05     0.0001197     6.636e-05    
Gain6EB_13TeVscale            1.242e-05     0.000189     0.0001403    
HighR9EBPhi_13TeVsmear        3.98e-05     0.01226     0.001851    
HighR9EBRho_13TeVsmear        2.093e-05     0.01292     0.0007829    
HighR9EEPhi_13TeVsmear        5.046e-05     0.03186     0.0002105    
HighR9EERho_13TeVsmear        1.266e-05     0.007447     0.0003423    
LowR9EBPhi_13TeVsmear         2.796e-05     0.01466     0.0003368    
LowR9EBRho_13TeVsmear         8.548e-06     0.00739     0.000633    
LowR9EEPhi_13TeVsmear         1.448e-05     0.006385     0.0004566    
LowR9EERho_13TeVsmear         1.121e-05     0.0008864     8.122e-05    
MaterialCentralBarrel_scale   0.0001371     0.003554     9.005e-05    
MaterialOuterBarrel_scale     0.0005273     0.01065     9.543e-05    
MaterialForward_scale         0.0005663     0.004511     0.0002995    
FNUFEE_scale                  9.239e-05     0.0008581     0.0001073    
FNUFEB_scale                  8.07e-05     0.002595     0.0001631    
ShowerShapeHighR9EE_scale     4.879e-05     0.0005837     0.0001383    
ShowerShapeHighR9EB_scale     0.0003068     0.006863     0.0001329    
ShowerShapeLowR9EE_scale      8.143e-05     0.003322     0.0001979    
ShowerShapeLowR9EB_scale      1.489e-05     0.001535     0.0001229    

diphotonCat=2
proc=ZH2HQQ
HighR9EB_13TeVscale           0.0004849     0.005137     3.271e-05    
HighR9EE_13TeVscale           0.0002435     0.00724     0.0007434    
LowR9EB_13TeVscale            0.0008652     0.009191     0.0003511    
LowR9EE_13TeVscale            4.87e-05     0.002874     0.0001808    
Gain1EB_13TeVscale            8.025e-06     0.0002961     1.361e-07    
Gain6EB_13TeVscale            1.356e-05     0.0008892     0.0001433    
HighR9EBPhi_13TeVsmear        4.82e-05     0.007306     0.0008498    
HighR9EBRho_13TeVsmear        6.864e-06     0.009681     0.000124    
HighR9EEPhi_13TeVsmear        4.612e-05     0.0123     0.001981    
HighR9EERho_13TeVsmear        1.704e-05     0.004364     0.000875    
LowR9EBPhi_13TeVsmear         4.722e-05     0.02007     0.0005565    
LowR9EBRho_13TeVsmear         1.575e-05     0.009617     0.0001931    
LowR9EEPhi_13TeVsmear         5.612e-06     0.004406     0.0003433    
LowR9EERho_13TeVsmear         1.487e-05     0.003046     0.0001693    
MaterialCentralBarrel_scale   0.0001517     0.003379     0.0001834    
MaterialOuterBarrel_scale     0.0004858     0.002904     0.0008618    
MaterialForward_scale         0.0005468     0.01115     0.001181    
FNUFEE_scale                  0.0001153     0.00234     0.000633    
FNUFEB_scale                  0.0001061     0.001026     0.0004212    
ShowerShapeHighR9EE_scale     5.229e-05     0.001196     0.0003414    
ShowerShapeHighR9EB_scale     0.000325     0.00276     0.0002078    
ShowerShapeLowR9EE_scale      7.105e-05     0.004054     0.0002217    
ShowerShapeLowR9EB_scale      7.798e-06     0.001083     6.467e-05    

diphotonCat=2
proc=testBBH
HighR9EB_13TeVscale           0.0005425     0.005717     0.0003763    
HighR9EE_13TeVscale           0.0001607     0.000846     0.0001584    
LowR9EB_13TeVscale            0.0009364     0.01248     0.00066    
LowR9EE_13TeVscale            2.425e-05     0.0008939     0.0001996    
Gain1EB_13TeVscale            2.458e-05     6.727e-05     2.036e-05    
Gain6EB_13TeVscale            2.355e-05     5.383e-05     2.041e-05    
HighR9EBPhi_13TeVsmear        1.987e-05     0.01404     7.285e-06    
